"Id","NameEn","NameUk","NamePt","CountryCode","RegionEn","RegionUk","RegionPt","Latitude","Longitude","Population","NameEs","RegionEs"
"687627","Zarozhany","Зарожани","Zarozhany","UA","Chernivtsi","Чернівецька область","Oblast de Chernivtsi","48.41546","26.29894","3284","Zarozhany","Chernivtsi"
"687629","Zarih","Zarih","Zarih","UA","Poltava","Полтавська область","Oblast de Poltava","49.81295","32.65603","1100","Zarih","Óblast de Poltava"
"687645","Zarichchia","Заріччя","Zarichchia","UA","Ivano-Frankivsk","Івано-Франківська область","Oblast de Ivano-Frankivsk","48.51828","24.64681","3832","Zarichchia","Óblast de Ivano-Frankivsk"
"687646","Zarichchia","Zarichchya","Zarichchia","UA","Zakarpattia","Закарпатська Область","Oblast da Transcarpátia","48.28488","22.99232","3939","Zarichchia","Óblast de Transcarpacia"
"687649","Zarech’ye","Заріччя","Zarech’ye","UA","Crimea","Республіка Крим","República Autónoma da Crimeia","45.36193","34.71056","779","Zarech’ye","República autónoma de Crimea"
"687652","Zarichne","Зарічне","Zarichne","UA","Rivne Oblast","Рівненська Область","Rivne","51.81385","26.13085","7336","Zarichne","Óblast de Rivne"
"687655","Zarechnoye","Зарічне","Zarechnoye","UA","Crimea","Республіка Крим","República Autónoma da Crimeia","45.73636","34.48345","1820","Zarechnoye","República autónoma de Crimea"
"687656","Zarechnoye","Зарічне","Zarechnoye","UA","Crimea","Республіка Крим","República Autónoma da Crimeia","44.85048","34.26426","2022","Zarechnoye","República autónoma de Crimea"
"687659","Zarichovo","Зарічово","Zarichovo","UA","Zakarpattia","Закарпатська Область","Oblast da Transcarpátia","48.77045","22.51968","2283","Zarichovo","Óblast de Transcarpacia"
"687663","Zapsillya","Zapsillya","Zapsillya","UA","Sumy","Сумська Область","Oblast de Sumi","51.02555","35.22109","657","Zapsillya","Óblast de Sumy"
"687664","Zapsillya","Zapsillya","Zapsillya","UA","Poltava","Полтавська область","Oblast de Poltava","49.21118","33.58041","587","Zapsillya","Óblast de Poltava"
"687670","Zaprudnoye","Запрудне","Zaprudnoye","UA","Crimea","Республіка Крим","República Autónoma da Crimeia","44.59232","34.31753","788","Zaprudnoye","República autónoma de Crimea"
"687684","Zaporizhzhia","Запоріжжя","Zaporizhzhia","UA","Zaporizhzhia","Запорізька область","Oblast de Zaporíjia","46.96173","35.04281","656","Zaporizhzhia","Óblast de Zaporiyia"
"687697","Zaporizke","Zaporiz’ke","Zaporizke","UA","Dnipropetrovsk","Дніпропетровська область","Dnipropetrovsk","47.6472","33.81143","1017","Zaporizke","Dnipropetrovsk"
"687700","Zaporizhzhya","Запоріжжя","Zaporizhzhya","UA","Zaporizhzhia","Запорізька область","Oblast de Zaporíjia","47.85167","35.11714","710052","Zaporiyia","Óblast de Zaporiyia"
"687726","Zaozerne","Заозерне","Zaozerne","UA","Crimea","Республіка Крим","República Autónoma da Crimeia","45.15816","33.27866","4332","Zaozerne","República autónoma de Crimea"
"687739","Chermalyk","Чермалик","Chermalik","UA","Donetsk","Донецька Область","Oblast de Donetsk","47.31448","37.80809","1908","Chermalik","Óblast de Donetsk"
"687744","Zamostia","Замостя","Zamostia","UA","Chernivtsi","Чернівецька область","Oblast de Chernivtsi","48.35372","25.42106","2106","Zamostia","Chernivtsi"
"687772","Zaluzhzhia","Залужжя","Zaluzhzhia","UA","Zakarpattia","Закарпатська Область","Oblast da Transcarpátia","48.3586","22.85247","1768","Zaluzhzhia","Óblast de Transcarpacia"
"687787","Zaliztsi","Залізці","Zaliztsi","UA","Ternopil","Тернопільська Область","Oblast de Ternopil","49.80074","25.38387","2540","Zaliztsi","Óblast de Ternópil"
"687790","Zaliznyy Port","Zaliznyy Port","Zaliznyy Port","UA","Kherson","Херсонська область","Kherson","46.12337","32.29892","1528","Zaliznyy Port","Óblast de Jersón"
"687792","Zaliznytsia","Zaliznytsya","Zaliznytsia","UA","Volyn","Волинська Область","Oblast de Volínia","51.69531","25.57198","1423","Zaliznytsia","Óblast de Volyn"
"687796","Zaliznychne","Залізничне","Zaliznychne","UA","Zaporizhzhia","Запорізька область","Oblast de Zaporíjia","47.64855","36.16715","1099","Zaliznichne","Óblast de Zaporiyia"
"687797","Zaliznychne","Залізничне","Zaliznychne","UA","Odesa","Одеська Область","Oblast de Odessa","45.74876","28.61436","3487","Zaliznychne","Óblast de Odesa"
"687799","Risovoye","Рисове","Risovoye","UA","Crimea","Республіка Крим","República Autónoma da Crimeia","46.02716","33.69284","528","Risovoye","República autónoma de Crimea"
"687824","Zalisne","Залісне","Zalisne","UA","Luhansk","Луганська Область","Oblast de Lugansk","48.03104","38.80934","2539","Zalisne","Oblast de Lugansk"
"687826","Zalishchyky","Заліщики","Zalishchyky","UA","Ternopil","Тернопільська Область","Oblast de Ternopil","48.64098","25.7317","8928","Zalishchyky","Óblast de Ternópil"
"687828","Zalissia","Zalissya","Zalissia","UA","Volyn","Волинська Область","Oblast de Volínia","51.5479","24.94876","1159","Zalissia","Óblast de Volyn"
"687832","Zalazzia","Zalazzya","Zalazzia","UA","Volyn","Волинська Область","Oblast de Volínia","51.72906","25.17076","1844","Zalazzia","Óblast de Volyn"
"687841","Zakupne","Закупне","Zakupne","UA","Khmelnytskyi","Хмельницька область","Oblast de Khmelnitski","49.11721","26.33256","1384","Zakupne","Óblast de Jmelnitski"
"687859","Zakharivka","Zakharivka","Zakharivka","UA","Donetsk","Донецька Область","Oblast de Donetsk","47.14023","36.98315","660","Zakharivka","Óblast de Donetsk"
"687863","Zakharivka","Zakharivka","Zakharivka","UA","Kirovohrad","Кіровоградська область","Oblast de Kirovogrado","48.84848","32.98123","690","Zakharivka","Óblast de Kirovogrado"
"687870","Zaichyntsi","Zayichyntsi","Zaichyntsi","UA","Poltava","Полтавська область","Oblast de Poltava","49.5891","33.36782","632","Zaichyntsi","Óblast de Poltava"
"687872","Zahvizdia","Загвіздя","Zahvizdia","UA","Ivano-Frankivsk","Івано-Франківська область","Oblast de Ivano-Frankivsk","48.92266","24.66356","3546","Zahvizdia","Óblast de Ivano-Frankivsk"
"687877","Zahryzove","Zahryzove","Zahryzove","UA","Kharkiv","Харківська Область","Oblast de Kharkiv","49.50461","37.71215","544","Zahryzove","Óblast de Járkov"
"687899","Zahorb","Zahorb","Zahorb","UA","Zakarpattia","Закарпатська Область","Oblast da Transcarpátia","49.01628","22.66587","571","Zahorb","Óblast de Transcarpacia"
"687901","Zahnitkiv","Загнітків","Zahnitkiv","UA","Odesa","Одеська Область","Oblast de Odessa","48.04749","28.88694","3024","Zahnitkiv","Óblast de Odesa"
"687905","Zahattia","Zahattya","Zahattia","UA","Zakarpattia","Закарпатська Область","Oblast da Transcarpátia","48.39801","22.95036","2578","Zahattia","Óblast de Transcarpacia"
"687913","Zadunayivka","Задунаївка","Zadunayivka","UA","Odesa","Одеська Область","Oblast de Odessa","45.82794","29.10652","751","Zadunayivka","Óblast de Odesa"
"687921","Zadubrivka","Задубрівка","Zadubrivka","UA","Chernivtsi","Чернівецька область","Oblast de Chernivtsi","48.38542","25.93198","964","Zadubrivka","Chernivtsi"
"687932","Zachepylivka","Zachepylivka","Zachepylivka","UA","Poltava","Полтавська область","Oblast de Poltava","49.3123","34.33748","906","Zachepylivka","Óblast de Poltava"
"687933","Zachepylivka","Зачепилівка","Zachepylivka","UA","Kharkiv","Харківська Область","Oblast de Kharkiv","49.20018","35.2375","3317","Zachepilivka","Óblast de Járkov"
"687948","Zabrod'","Zabrod'","Zabrod'","UA","Zakarpattia","Закарпатська Область","Oblast da Transcarpátia","48.92712","22.45846","1250","Zabrod'","Óblast de Transcarpacia"
"687965","Zabolotiv","Заболотів","Zabolotiv","UA","Ivano-Frankivsk","Івано-Франківська область","Oblast de Ivano-Frankivsk","48.467","25.28523","3998","Zabolotiv","Óblast de Ivano-Frankivsk"
"687981","Zabary","Забари","Zabary","UA","Odesa","Одеська Область","Oblast de Odessa","46.30429","29.75202","651","Zabary","Óblast de Odesa"
"687997","Pivdenne","Південне","Pivdenne","UA","Odesa","Одеська Область","Oblast de Odessa","46.62472","31.10182","32677","Pivdenne","Óblast de Odesa"
"687998","Yuzhna Lomuvatka","Yuzhna Lomuvatka","Yuzhna Lomuvatka","UA","Luhansk","Луганська Область","Oblast de Lugansk","48.43829","38.53116","3408","Yuzhna Lomuvatka","Oblast de Lugansk"
"688000","Yuzhynets","Южинець","Yuzhynets","UA","Chernivtsi","Чернівецька область","Oblast de Chernivtsi","48.53812","25.66149","1128","Yuzhynets","Chernivtsi"
"688022","Yuryivka","Юр’ївка","Yuryivka","UA","Dnipropetrovsk","Дніпропетровська область","Dnipropetrovsk","48.74323","36.01692","2193","Yuryivka","Dnipropetrovsk"
"688023","Yurivka","Yur”yivka","Yurivka","UA","Luhansk","Луганська Область","Oblast de Lugansk","48.50452","38.97841","2893","Yurivka","Oblast de Lugansk"
"688033","Yurove","Yurove","Yurove","UA","Zhytomyr Oblast","Житомирська Область","Zhytomyr","51.36084","27.83255","721","Yurove","Zhytomyr"
"688037","Yurivka","Yurivka","Yurivka","UA","Zhytomyr Oblast","Житомирська Область","Zhytomyr","49.94313","27.78408","922","Yurivka","Zhytomyr"
"688052","Yurkivka","Юрківка","Yurkivka","UA","Cherkasy","Черкаська область","Oblast de Tcherkássi","49.01082","31.08797","2887","Yurkivka","Óblast de Cherkasy"
"688073","Bunhe","Yunokomunarivsk","Bunhe","UA","Donetsk","Донецька Область","Oblast de Donetsk","48.2214","38.28365","13495","Bunhe","Óblast de Donetsk"
"688077","Yunakivka","Юнаківка","Yunakivka","UA","Sumy","Сумська Область","Oblast de Sumi","51.12262","35.0385","1741","Yunakivka","Óblast de Sumy"
"688079","Yuliyivka","Yul’yivka","Yuliyivka","UA","Zaporizhzhia","Запорізька область","Oblast de Zaporíjia","47.70345","35.43876","672","Yuliyivka","Óblast de Zaporiyia"
"688089","Katerynivka","Yuvileyne","Katerynivka","UA","Luhansk","Луганська Область","Oblast de Lugansk","48.55586","39.18277","16948","Katerynivka","Oblast de Lugansk"
"688101","Yevsuh","Євсуг","Yevsuh","UA","Luhansk","Луганська Область","Oblast de Lugansk","49.2056","39.31354","1740","Yevsuh","Oblast de Lugansk"
"688105","Yevpatoriya","Євпаторія","Yevpatoriya","UA","Crimea","Республіка Крим","República Autónoma da Crimeia","45.20091","33.36655","107040","Yevpatoriya","República autónoma de Crimea"
"688109","Yevhenivka","Євгенівка","Yevhenivka","UA","Mykolaiv","Миколаївська область","Oblast de Mykolaiv","47.08707","32.90293","1176","Yevhenivka","Óblast de Mikoláyiv"
"688111","Yevhenivka","Yevhenivka","Yevhenivka","UA","Donetsk","Донецька Область","Oblast de Donetsk","47.66913","37.08557","590","Yevhenivka","Óblast de Donetsk"
"688122","Yermakovo","Єрмакове","Yermakovo","UA","Crimea","Республіка Крим","República Autónoma da Crimeia","45.85364","34.48644","909","Yermakovo","República autónoma de Crimea"
"688127","Yerky","Эрки","Yerky","UA","Cherkasy","Черкаська область","Oblast de Tcherkássi","48.98606","30.99579","3893","Yerky","Óblast de Cherkasy"
"688133","Veremiivka","Veremiyivka","Veremiivka","UA","Poltava","Полтавська область","Oblast de Poltava","49.63726","33.25426","991","Veremiivka","Óblast de Poltava"
"688135","Yeremiivka","Єреміївка","Yeremiivka","UA","Odesa","Одеська Область","Oblast de Odessa","46.79557","30.37042","688","Yeremiivka","Óblast de Odesa"
"688148","Yenakiyeve","Єнакієве","Yenakiyeve","UA","Donetsk","Донецька Область","Oblast de Donetsk","48.23857","38.20403","76673","Yenakiyeve","Óblast de Donetsk"
"688154","Yemilchyne","Ємільчине","Yemilchyne","UA","Zhytomyr Oblast","Житомирська Область","Zhytomyr","50.87185","27.80198","6162","Yemilchyne","Zhytomyr"
"688156","Yemelyanovka","Омелянівка","Yemelyanovka","UA","Crimea","Республіка Крим","República Autónoma da Crimeia","45.53287","34.89624","1374","Yemelyanovka","República autónoma de Crimea"
"688173","Yelyzavetivka","Yelyzavetivka","Yelyzavetivka","UA","Dnipropetrovsk","Дніпропетровська область","Dnipropetrovsk","48.6187","34.64777","2339","Yelyzavetivka","Dnipropetrovsk"
"688188","Yelyzaveto-Mykolaivka","Єлизавета-Миколаївка","Yelyzaveto-Mykolaivka","UA","Donetsk","Донецька Область","Oblast de Donetsk","47.82905","38.34396","772","Yelyzaveto-Mykolaivka","Óblast de Donetsk"
"688191","Yelyzavethradka","Єлизаветградка","Yelyzavethradka","UA","Kirovohrad","Кіровоградська область","Oblast de Kirovogrado","48.80085","32.40433","1205","Yelyzavethradka","Óblast de Kirovogrado"
"688208","Olenivka","Оленівка","Olenivka","UA","Odesa","Одеська Область","Oblast de Odessa","47.95326","29.50584","679","Olenivka","Óblast de Odesa"
"688221","Yelanets","Єланець","Yelanets","UA","Mykolaiv","Миколаївська область","Oblast de Mykolaiv","47.69521","31.85222","4838","Yelanets","Óblast de Mikoláyiv"
"688231","Katerynivka","Katerynivka","Katerynivka","UA","Donetsk","Донецька Область","Oblast de Donetsk","48.41924","37.75611","670","Katerynivka","Óblast de Donetsk"
"688242","Katerynivka","Katerynivka","Katerynivka","UA","Mykolaiv","Миколаївська область","Oblast de Mykolaiv","47.22848","31.50275","707","Katerynivka","Óblast de Mikoláyiv"
"688254","Yehorivka","Ehorivka","Yehorivka","UA","Donetsk","Донецька Область","Oblast de Donetsk","47.70629","37.22534","961","Yehorivka","Óblast de Donetsk"
"688257","Yehorivka","Єгорівка","Yehorivka","UA","Odesa","Одеська Область","Oblast de Odessa","46.72059","30.4029","983","Yehorivka","Óblast de Odesa"
"688261","Okhrimivka","Oxrimivka","Okhrimivka","UA","Kharkiv","Харківська Область","Oblast de Kharkiv","50.33489","37.21657","625","Okhrimivka","Óblast de Járkov"
"688264","Okhrimivka","Охрімівка","Okhrimivka","UA","Zaporizhzhia","Запорізька область","Oblast de Zaporíjia","46.50723","35.28781","2094","Okhrimivka","Óblast de Zaporiyia"
"688267","Shevchenkove","Шевченкове","Shevchenkove","UA","Mykolaiv","Миколаївська область","Oblast de Mykolaiv","46.90661","32.21261","595","Shevchenkove","Óblast de Mikoláyiv"
